Datum;Binnengekomen bij Provider;Doorgeleid naar keuzemenu;Door beller opgehangen in menu;Automatisch behandeld in menu;Thema;Gekozen voor thema incl. doorverbindingen;In de wachtrij;Door beller opgehangen in de wachtrij;Geholpen door medewerker;Gemiddelde wachttijd (s);;
10/12/2019;;;;;OVERIG;5664,00;5664,00;139,00;5525,00;99;;
10/12/2019;;;;;INTERMEDIAIRS;3870,00;3863,00;80,00;3783,00;80;;
10/12/2019;;;;;AUTO;3513,00;3506,00;199,00;3307,00;130;;
10/12/2019;;;;;BUITENLAND;2724,00;2723,00;117,00;2606,00;100;;
10/12/2019;;;;;DOUANE;293,00;293,00;10,00;283,00;16;;
11/12/2019;36261,00;35964,00;4754,00;1077,00;TOTAAL;41168,00;40227,00;1862,00;38365,00;148;;
11/12/2019;;;;;TOESLAGEN;8750,00;8750,00;269,00;8481,00;99;;
11/12/2019;;;;;ONDERNEMINGEN;8744,00;8034,00;652,00;7382,00;305;;
11/12/2019;;;;;PARTICULIEREN;8098,00;8098,00;102,00;7996,00;34;;
11/12/2019;;;;;OVERIG;5478,00;5478,00;248,00;5230,00;164;;
11/12/2019;;;;;INTERMEDIAIRS;3489,00;3387,00;196,00;3191,00;183;;
11/12/2019;;;;;AUTO;3402,00;3280,00;262,00;3018,00;189;;
11/12/2019;;;;;BUITENLAND;2872,00;2865,00;118,00;2747,00;101;;
11/12/2019;;;;;DOUANE;335,00;335,00;15,00;320,00;24;;
12/12/2019;35074,00;34986,00;4547,00;1157,00;TOTAAL;40714,00;39752,00;2246,00;37506,00;166;;
12/12/2019;;;;;TOESLAGEN;9085,00;9072,00;1039,00;8033,00;325;;
12/12/2019;;;;;PARTICULIEREN;8484,00;8484,00;218,00;8266,00;68;;
12/12/2019;;;;;ONDERNEMINGEN;7986,00;7502,00;480,00;7022,00;207;;
12/12/2019;;;;;OVERIG;5612,00;5612,00;102,00;5510,00;112;;
12/12/2019;;;;;INTERMEDIAIRS;3745,00;3317,00;172,00;3145,00;139;;
12/12/2019;;;;;AUTO;2969,00;2932,00;95,00;2837,00;74;;
12/12/2019;;;;;BUITENLAND;2560,00;2560,00;130,00;2430,00;130;;
12/12/2019;;;;;DOUANE;273,00;273,00;10,00;263,00;33;;
13/12/2019;33337,00;33255,00;5567,00;1338,00;TOTAAL;36741,00;36089,00;2672,00;33417,00;246;;
13/12/2019;;;;;PARTICULIEREN;8899,00;8899,00;400,00;8499,00;164;;
13/12/2019;;;;;TOESLAGEN;7399,00;7399,00;1085,00;6314,00;450;;
13/12/2019;;;;;ONDERNEMINGEN;6421,00;6217,00;540,00;5677,00;305;;
13/12/2019;;;;;OVERIG;5010,00;4998,00;139,00;4859,00;191;;
13/12/2019;;;;;AUTO;3400,00;3233,00;261,00;2972,00;192;;
13/12/2019;;;;;INTERMEDIAIRS;3086,00;2817,00;182,00;2635,00;207;;
13/12/2019;;;;;BUITENLAND;2273,00;2273,00;59,00;2214,00;82;;
13/12/2019;;;;;DOUANE;253,00;253,00;6,00;247,00;20;;
16/12/2019;44417,00;44265,00;7030,00;1875,00;TOTAAL;49294,00;48477,00;3669,00;44808,00;231;;
16/12/2019;;;;;PARTICULIEREN;11931,00;11931,00;871,00;11060,00;227;;
16/12/2019;;;;;TOESLAGEN;10637,00;10637,00;1137,00;9500,00;319;;
16/12/2019;;;;;ONDERNEMINGEN;8418,00;8353,00;571,00;7782,00;250;;
16/12/2019;;;;;OVERIG;6712,00;6710,00;193,00;6517,00;139;;
16/12/2019;;;;;AUTO;4512,00;3763,00;634,00;3129,00;409;;
16/12/2019;;;;;INTERMEDIAIRS;3523,00;3523,00;102,00;3421,00;90;;
16/12/2019;;;;;BUITENLAND;3230,00;3229,00;151,00;3078,00;112;;
16/12/2019;;;;;DOUANE;331,00;331,00;10,00;321,00;21;;
17/12/2019;46701,00;46469,00;7015,00;1671,00;TOTAAL;50919,00;46367,00;4363,00;42004,00;272;;
17/12/2019;;;;;TOESLAGEN;15257,00;11359,00;2283,00;9076,00;611;;
17/12/2019;;;;;PARTICULIEREN;10587,00;10587,00;753,00;9834,00;208;;
17/12/2019;;;;;ONDERNEMINGEN;7589,00;7532,00;397,00;7135,00;167;;
17/12/2019;;;;;OVERIG;6634,00;6634,00;233,00;6401,00;173;;
17/12/2019;;;;;AUTO;4138,00;3559,00;502,00;3057,00;352;;
17/12/2019;;;;;INTERMEDIAIRS;3638,00;3621,00;118,00;3503,00;101;;
17/12/2019;;;;;BUITENLAND;2766,00;2766,00;52,00;2714,00;42;;
17/12/2019;;;;;DOUANE;310,00;309,00;25,00;284,00;52;;
18/12/2019;42459,00;42310,00;7708,00;1495,00;TOTAAL;45138,00;43707,00;5251,00;38456,00;351;;
18/12/2019;;;;;TOESLAGEN;12110,00;10875,00;3072,00;7803,00;933;;
18/12/2019;;;;;PARTICULIEREN;10169,00;10169,00;997,00;9172,00;294;;
18/12/2019;;;;;ONDERNEMINGEN;7064,00;7010,00;453,00;6557,00;230;;
18/12/2019;;;;;OVERIG;5885,00;5883,00;179,00;5704,00;147;;
18/12/2019;;;;;AUTO;3501,00;3381,00;169,00;3212,00;107;;
18/12/2019;;;;;INTERMEDIAIRS;3435,00;3434,00;139,00;3295,00;131;;
18/12/2019;;;;;BUITENLAND;2702,00;2683,00;231,00;2452,00;164;;
18/12/2019;;;;;DOUANE;272,00;272,00;11,00;261,00;40;;
19/12/2019;37628,00;37525,00;6178,00;1278,00;TOTAAL;41785,00;41099,00;3659,00;37440,00;243;;
19/12/2019;;;;;TOESLAGEN;10388,00;9833,00;2644,00;7189,00;865;;
19/12/2019;;;;;PARTICULIEREN;9040,00;9040,00;177,00;8863,00;44;;
19/12/2019;;;;;ONDERNEMINGEN;6755,00;6712,00;228,00;6484,00;105;;
19/12/2019;;;;;OVERIG;5919,00;5906,00;142,00;5764,00;140;;
19/12/2019;;;;;INTERMEDIAIRS;3551,00;3490,00;137,00;3353,00;109;;
19/12/2019;;;;;AUTO;3348,00;3343,00;89,00;3254,00;41;;
19/12/2019;;;;;BUITENLAND;2542,00;2533,00;212,00;2321,00;212;;
19/12/2019;;;;;DOUANE;242,00;242,00;30,00;212,00;32;;
20/12/2019;72327,00;72186,00;10834,00;1854,00;TOTAAL;73870,00;51366,00;6200,00;45166,00;346;;
20/12/2019;;;;;TOESLAGEN;36742,00;14767,00;4596,00;10171,00;1105;;
20/12/2019;;;;;PARTICULIEREN;11603,00;11603,00;185,00;11418,00;43;;
20/12/2019;;;;;OVERIG;8234,00;8229,00;219,00;8010,00;144;;
20/12/2019;;;;;ONDERNEMINGEN;6900,00;6809,00;338,00;6471,00;153;;
20/12/2019;;;;;AUTO;4222,00;4006,00;204,00;3802,00;91;;
20/12/2019;;;;;INTERMEDIAIRS;3122,00;2907,00;194,00;2713,00;213;;
20/12/2019;;;;;BUITENLAND;2812,00;2810,00;456,00;2354,00;358;;
20/12/2019;;;;;DOUANE;235,00;235,00;8,00;227,00;10;;
23/12/2019;61801,00;61644,00;8440,00;1845,00;TOTAAL;64032,00;46553,00;5537,00;41016,00;425;;
23/12/2019;;;;;TOESLAGEN;27674,00;10911,00;3064,00;7847,00;1220;;
23/12/2019;;;;;PARTICULIEREN;11345,00;11345,00;1098,00;10247,00;301;;
23/12/2019;;;;;ONDERNEMINGEN;8185,00;7736,00;724,00;7012,00;341;;
23/12/2019;;;;;OVERIG;6898,00;6870,00;227,00;6643,00;204;;
23/12/2019;;;;;AUTO;4073,00;3949,00;198,00;3751,00;107;;
23/12/2019;;;;;INTERMEDIAIRS;2979,00;2864,00;161,00;2703,00;178;;
23/12/2019;;;;;BUITENLAND;2649,00;2649,00;54,00;2595,00;52;;
23/12/2019;;;;;DOUANE;229,00;229,00;11,00;218,00;16;;
24/12/2019;25780,00;25709,00;3603,00;900,00;TOTAAL;29878,00;29745,00;1674,00;28071,00;177;;
24/12/2019;;;;;TOESLAGEN;8976,00;8876,00;1341,00;7535,00;523;;
24/12/2019;;;;;PARTICULIEREN;5867,00;5867,00;41,00;5826,00;27;;
24/12/2019;;;;;ONDERNEMINGEN;4898,00;4898,00;128,00;4770,00;74;;
24/12/2019;;;;;OVERIG;4224,00;4223,00;59,00;4164,00;67;;
24/12/2019;;;;;AUTO;2558,00;2538,00;49,00;2489,00;35;;
24/12/2019;;;;;INTERMEDIAIRS;2052,00;2040,00;38,00;2002,00;64;;
24/12/2019;;;;;BUITENLAND;1157,00;1157,00;11,00;1146,00;11;;
24/12/2019;;;;;DOUANE;146,00;146,00;7,00;139,00;16;;
27/12/2019;31048,00;31029,00;4907,00;1016,00;TOTAAL;34931,00;32601,00;2890,00;29711,00;294;;
27/12/2019;;;;;TOESLAGEN;10263,00;8520,00;1909,00;6611,00;825;;
27/12/2019;;;;;PARTICULIEREN;7599,00;7599,00;108,00;7491,00;68;;
27/12/2019;;;;;ONDERNEMINGEN;5440,00;5137,00;203,00;4934,00;130;;
27/12/2019;;;;;OVERIG;5004,00;5004,00;259,00;4745,00;230;;
27/12/2019;;;;;AUTO;3667,00;3474,00;277,00;3197,00;214;;
27/12/2019;;;;;BUITENLAND;1768,00;1768,00;43,00;1725,00;92;;
27/12/2019;;;;;INTERMEDIAIRS;1007,00;916,00;84,00;832,00;215;;
27/12/2019;;;;;DOUANE;183,00;183,00;7,00;176,00;15;;
30/12/2019;51839,00;51755,00;8320,00;1914,00;TOTAAL;52991,00;44523,00;6405,00;38118,00;528;;
30/12/2019;;;;;TOESLAGEN;16958,00;9545,00;2666,00;6879,00;1261;;
30/12/2019;;;;;PARTICULIEREN;11138,00;11138,00;1819,00;9319,00;531;;
30/12/2019;;;;;ONDERNEMINGEN;8377,00;8148,00;943,00;7205,00;481;;
30/12/2019;;;;;OVERIG;6314,00;6105,00;373,00;5732,00;279;;
30/12/2019;;;;;AUTO;5042,00;4425,00;403,00;4022,00;241;;
30/12/2019;;;;;BUITENLAND;2703,00;2703,00;90,00;2613,00;82;;
30/12/2019;;;;;INTERMEDIAIRS;2243,00;2243,00;103,00;2140,00;113;;
30/12/2019;;;;;DOUANE;216,00;216,00;8,00;208,00;31;;
31/12/2019;19756,00;19723,00;2523,00;988,00;TOTAAL;23569,00;23569,00;393,00;23176,00;55;;
31/12/2019;;;;;TOESLAGEN;6075,00;6075,00;164,00;5911,00;95;;
31/12/2019;;;;;PARTICULIEREN;5154,00;5154,00;24,00;5130,00;16;;
31/12/2019;;;;;ONDERNEMINGEN;4575,00;4575,00;104,00;4471,00;88;;
31/12/2019;;;;;OVERIG;3294,00;3294,00;47,00;3247,00;56;;
31/12/2019;;;;;AUTO;2100,00;2100,00;34,00;2066,00;8;;
31/12/2019;;;;;BUITENLAND;1171,00;1171,00;11,00;1160,00;9;;
31/12/2019;;;;;INTERMEDIAIRS;1080,00;1080,00;8,00;1072,00;14;;
31/12/2019;;;;;DOUANE;120,00;120,00;1,00;119,00;6;;
02/01/2020;42388,00;42324,00;6600,00;2444,00;TOTAAL;45203,00;40778,00;3603,00;37175,00;293;;
02/01/2020;;;;;TOESLAGEN;12293,00;8403,00;2228,00;6175,00;1078;;
02/01/2020;;;;;PARTICULIEREN;9311,00;9311,00;170,00;9141,00;62;;
02/01/2020;;;;;ONDERNEMINGEN;9229,00;8980,00;613,00;8367,00;208;;
02/01/2020;;;;;OVERIG;5644,00;5644,00;167,00;5477,00;172;;
02/01/2020;;;;;AUTO;3724,00;3668,00;178,00;3490,00;127;;
02/01/2020;;;;;BUITENLAND;2480,00;2480,00;74,00;2406,00;45;;
02/01/2020;;;;;INTERMEDIAIRS;2304,00;2074,00;158,00;1916,00;222;;
02/01/2020;;;;;DOUANE;218,00;218,00;15,00;203,00;16;;
03/01/2020;37424,00;37378,00;5868,00;2059,00;TOTAAL;39921,00;37838,00;3270,00;34568,00;297;;
03/01/2020;;;;;TOESLAGEN;9724,00;8966,00;1901,00;7065,00;773;;
03/01/2020;;;;;PARTICULIEREN;8167,00;8167,00;163,00;8004,00;91;;
03/01/2020;;;;;ONDERNEMINGEN;7947,00;7428,00;551,00;6877,00;300;;
03/01/2020;;;;;OVERIG;5084,00;5070,00;122,00;4948,00;163;;
03/01/2020;;;;;AUTO;3704,00;3610,00;309,00;3301,00;205;;
03/01/2020;;;;;INTERMEDIAIRS;2766,00;2068,00;192,00;1876,00;260;;
03/01/2020;;;;;BUITENLAND;2296,00;2296,00;17,00;2279,00;22;;
03/01/2020;;;;;DOUANE;233,00;233,00;15,00;218,00;27;;
06/01/2020;60221,00;60083,00;11178,00;3277,00;TOTAAL;59502,00;55874,00;7353,00;48521,00;407;;
06/01/2020;;;;;TOESLAGEN;15178,00;13271,00;3835,00;9436,00;1013;;
06/01/2020;;;;;ONDERNEMINGEN;12675,00;11303,00;1168,00;10135,00;398;;
06/01/2020;;;;;PARTICULIEREN;11337,00;11337,00;1146,00;10191,00;308;;
06/01/2020;;;;;OVERIG;7096,00;7096,00;141,00;6955,00;97;;
06/01/2020;;;;;AUTO;4868,00;4678,00;537,00;4141,00;275;;
06/01/2020;;;;;INTERMEDIAIRS;4289,00;4131,00;259,00;3872,00;195;;
06/01/2020;;;;;BUITENLAND;3767,00;3767,00;251,00;3516,00;118;;
06/01/2020;;;;;DOUANE;292,00;291,00;16,00;275,00;36;;
07/01/2020;49291,00;49155,00;7684,00;2951,00;TOTAAL;51510,00;49477,00;3841,00;45636,00;249;;
07/01/2020;;;;;TOESLAGEN;11618,00;11618,00;1231,00;10387,00;350;;
07/01/2020;;;;;ONDERNEMINGEN;11031,00;9919,00;900,00;9019,00;336;;
07/01/2020;;;;;PARTICULIEREN;10357,00;10357,00;735,00;9622,00;207;;
07/01/2020;;;;;OVERIG;5814,00;5814,00;134,00;5680,00;128;;
07/01/2020;;;;;AUTO;4551,00;3955,00;453,00;3502,00;259;;
07/01/2020;;;;;INTERMEDIAIRS;4481,00;4156,00;286,00;3870,00;234;;
07/01/2020;;;;;BUITENLAND;3354,00;3354,00;93,00;3261,00;55;;
07/01/2020;;;;;DOUANE;304,00;304,00;9,00;295,00;26;;
08/01/2020;46968,00;46751,00;8705,00;2709,00;TOTAAL;46190,00;43983,00;4998,00;38985,00;342;;
08/01/2020;;;;;TOESLAGEN;9916,00;9915,00;1692,00;8223,00;518;;
08/01/2020;;;;;PARTICULIEREN;9830,00;9830,00;1528,00;8302,00;439;;
08/01/2020;;;;;ONDERNEMINGEN;9643,00;8478,00;886,00;7592,00;412;;
08/01/2020;;;;;OVERIG;5111,00;5111,00;184,00;4927,00;153;;
08/01/2020;;;;;INTERMEDIAIRS;4588,00;3550,00;359,00;3191,00;288;;
08/01/2020;;;;;AUTO;3801,00;3798,00;188,00;3610,00;107;;
08/01/2020;;;;;BUITENLAND;3021,00;3021,00;143,00;2878,00;76;;
08/01/2020;;;;;DOUANE;280,00;280,00;18,00;262,00;26;;
09/01/2020;47795,00;47671,00;8739,00;2634,00;TOTAAL;46858,00;43149,00;5597,00;37552,00;393;;
09/01/2020;;;;;TOESLAGEN;10742,00;9402,00;2071,00;7331,00;726;;
09/01/2020;;;;;PARTICULIEREN;10190,00;10174,00;1946,00;8228,00;504;;
09/01/2020;;;;;ONDERNEMINGEN;9500,00;8222,00;945,00;7277,00;456;;
09/01/2020;;;;;OVERIG;5546,00;5538,00;120,00;5418,00;140;;
09/01/2020;;;;;INTERMEDIAIRS;4692,00;3625,00;342,00;3283,00;281;;
09/01/2020;;;;;AUTO;3204,00;3204,00;70,00;3134,00;33;;
09/01/2020;;;;;BUITENLAND;2695,00;2695,00;98,00;2597,00;72;;
09/01/2020;;;;;DOUANE;289,00;289,00;5,00;284,00;11;;
10/01/2020;46296,00;46158,00;10085,00;2670,00;TOTAAL;43826,00;42034,00;5233,00;36801,00;369;;
10/01/2020;;;;;PARTICULIEREN;11182,00;11182,00;2224,00;8958,00;526;;
10/01/2020;;;;;ONDERNEMINGEN;8700,00;7958,00;733,00;7225,00;390;;
10/01/2020;;;;;TOESLAGEN;8399,00;8357,00;1721,00;6636,00;639;;
10/01/2020;;;;;OVERIG;5214,00;5212,00;92,00;5120,00;124;;
10/01/2020;;;;;INTERMEDIAIRS;4128,00;3142,00;301,00;2841,00;307;;
10/01/2020;;;;;AUTO;3591,00;3571,00;107,00;3464,00;54;;
10/01/2020;;;;;BUITENLAND;2338,00;2338,00;43,00;2295,00;46;;
10/01/2020;;;;;DOUANE;274,00;274,00;12,00;262,00;42;;
13/01/2020;60574,00;60412,00;12789,00;3900,00;TOTAAL;56215,00;54244,00;7345,00;46899,00;406;;
13/01/2020;;;;;PARTICULIEREN;13848,00;13829,00;2954,00;10875,00;602;;
13/01/2020;;;;;TOESLAGEN;11691,00;11579,00;2332,00;9247,00;641;;
13/01/2020;;;;;ONDERNEMINGEN;11429,00;9870,00;1342,00;8528,00;540;;
13/01/2020;;;;;OVERIG;6285,00;6285,00;87,00;6198,00;72;;
13/01/2020;;;;;AUTO;4777,00;4755,00;345,00;4410,00;158;;
13/01/2020;;;;;INTERMEDIAIRS;4357,00;4098,00;184,00;3914,00;172;;
13/01/2020;;;;;BUITENLAND;3470,00;3470,00;86,00;3384,00;42;;
13/01/2020;;;;;DOUANE;358,00;358,00;15,00;343,00;20;;
14/01/2020;54022,00;53885,00;10597,00;3060,00;TOTAAL;52547,00;50683,00;5892,00;44791,00;345;;
14/01/2020;;;;;PARTICULIEREN;13021,00;12909,00;2258,00;10651,00;490;;
14/01/2020;;;;;TOESLAGEN;10991,00;10665,00;1794,00;8871,00;501;;
14/01/2020;;;;;ONDERNEMINGEN;10590,00;9486,00;1098,00;8388,00;451;;
14/01/2020;;;;;OVERIG;6018,00;6015,00;125,00;5890,00;99;;
14/01/2020;;;;;INTERMEDIAIRS;4480,00;4388,00;142,00;4246,00;120;;
14/01/2020;;;;;AUTO;4234,00;4007,00;400,00;3607,00;224;;
14/01/2020;;;;;BUITENLAND;2921,00;2921,00;65,00;2856,00;30;;
14/01/2020;;;;;DOUANE;292,00;292,00;10,00;282,00;40;;
15/01/2020;59183,00;59063,00;12820,00;3564,00;TOTAAL;53777,00;48189,00;8597,00;39592,00;536;;
15/01/2020;;;;;PARTICULIEREN;14554,00;13484,00;3725,00;9759,00;875;;
15/01/2020;;;;;TOESLAGEN;13524,00;10106,00;2918,00;7188,00;956;;
15/01/2020;;;;;ONDERNEMINGEN;9144,00;8391,00;1258,00;7133,00;542;;
15/01/2020;;;;;OVERIG;5411,00;5409,00;105,00;5304,00;96;;
15/01/2020;;;;;AUTO;4042,00;3865,00;351,00;3514,00;210;;
15/01/2020;;;;;INTERMEDIAIRS;4017,00;3849,00;184,00;3665,00;167;;
15/01/2020;;;;;BUITENLAND;2830,00;2830,00;51,00;2779,00;27;;
15/01/2020;;;;;DOUANE;255,00;255,00;5,00;250,00;13;;
16/01/2020;62687,00;62548,00;11609,00;3774,00;TOTAAL;58392,00;46487,00;7937,00;38550,00;521;;
16/01/2020;;;;;TOESLAGEN;17863,00;10244,00;2753,00;7491,00;982;;
16/01/2020;;;;;PARTICULIEREN;13088,00;12481,00;2990,00;9491,00;680;;
16/01/2020;;;;;ONDERNEMINGEN;9598,00;7543,00;1262,00;6281,00;568;;
16/01/2020;;;;;OVERIG;5892,00;5881,00;142,00;5739,00;122;;
16/01/2020;;;;;INTERMEDIAIRS;4826,00;3894,00;252,00;3642,00;252;;
16/01/2020;;;;;AUTO;4030,00;3349,00;442,00;2907,00;337;;
16/01/2020;;;;;BUITENLAND;2776,00;2776,00;78,00;2698,00;37;;
16/01/2020;;;;;DOUANE;319,00;319,00;18,00;301,00;44;;
17/01/2020;54133,00;54011,00;10775,00;3311,00;TOTAAL;50438,00;43481,00;6936,00;36545,00;509;;
17/01/2020;;;;;TOESLAGEN;13509,00;9314,00;2619,00;6695,00;1068;;
17/01/2020;;;;;PARTICULIEREN;11374,00;11225,00;2287,00;8938,00;613;;
17/01/2020;;;;;ONDERNEMINGEN;8579,00;7164,00;1130,00;6034,00;565;;
17/01/2020;;;;;OVERIG;5226,00;5226,00;66,00;5160,00;78;;
17/01/2020;;;;;AUTO;4407,00;3786,00;538,00;3248,00;352;;
17/01/2020;;;;;INTERMEDIAIRS;4403,00;3826,00;208,00;3618,00;232;;
17/01/2020;;;;;BUITENLAND;2680,00;2680,00;82,00;2598,00;60;;
17/01/2020;;;;;DOUANE;260,00;260,00;6,00;254,00;15;;
20/01/2020;90858,00;90610,00;18059,00;5240,00;TOTAAL;81117,00;63209,00;12947,00;50262,00;606;;
20/01/2020;;;;;TOESLAGEN;32349,00;17323,00;5021,00;12302,00;1001;;
20/01/2020;;;;;PARTICULIEREN;16261,00;15739,00;4932,00;10807,00;932;;
20/01/2020;;;;;ONDERNEMINGEN;11166,00;9254,00;1717,00;7537,00;667;;
20/01/2020;;;;;OVERIG;7231,00;7231,00;95,00;7136,00;77;;
20/01/2020;;;;;AUTO;4970,00;4727,00;587,00;4140,00;287;;
20/01/2020;;;;;INTERMEDIAIRS;4696,00;4491,00;192,00;4299,00;180;;
20/01/2020;;;;;BUITENLAND;4155,00;4155,00;390,00;3765,00;144;;
20/01/2020;;;;;DOUANE;289,00;289,00;13,00;276,00;24;;
21/01/2020;67499,00;67326,00;12704,00;3701,00;TOTAAL;64564,00;55984,00;8975,00;47009,00;484;;
21/01/2020;;;;;TOESLAGEN;20904,00;13865,00;3940,00;9925,00;1018;;
21/01/2020;;;;;PARTICULIEREN;13983,00;13806,00;2971,00;10835,00;608;;
21/01/2020;;;;;ONDERNEMINGEN;10663,00;9658,00;1308,00;8350,00;489;;
21/01/2020;;;;;OVERIG;6550,00;6549,00;109,00;6440,00;93;;
21/01/2020;;;;;INTERMEDIAIRS;4807,00;4513,00;179,00;4334,00;139;;
21/01/2020;;;;;AUTO;3886,00;3825,00;233,00;3592,00;128;;
21/01/2020;;;;;BUITENLAND;3475,00;3475,00;218,00;3257,00;103;;
21/01/2020;;;;;DOUANE;296,00;293,00;17,00;276,00;27;;
22/01/2020;58105,00;57976,00;11245,00;3383,00;TOTAAL;54953,00;48215,00;7616,00;40599,00;486;;
22/01/2020;;;;;TOESLAGEN;15861,00;11066,00;2991,00;8075,00;1006;;
22/01/2020;;;;;PARTICULIEREN;12415,00;12014,00;2938,00;9076,00;691;;
22/01/2020;;;;;ONDERNEMINGEN;9558,00;8839,00;1133,00;7706,00;477;;
22/01/2020;;;;;OVERIG;5435,00;5435,00;86,00;5349,00;80;;
22/01/2020;;;;;INTERMEDIAIRS;4848,00;4041,00;246,00;3795,00;243;;
22/01/2020;;;;;AUTO;3471,00;3455,00;73,00;3382,00;34;;
22/01/2020;;;;;BUITENLAND;3108,00;3108,00;143,00;2965,00;65;;
22/01/2020;;;;;DOUANE;257,00;257,00;6,00;251,00;69;;
23/01/2020;53138,00;53009,00;9646,00;2977,00;TOTAAL;52467,00;46721,00;6414,00;40307,00;402;;
23/01/2020;;;;;TOESLAGEN;13172,00;9983,00;2822,00;7161,00;954;;
23/01/2020;;;;;PARTICULIEREN;11697,00;11627,00;2020,00;9607,00;472;;
23/01/2020;;;;;ONDERNEMINGEN;9771,00;8567,00;905,00;7662,00;366;;
23/01/2020;;;;;OVERIG;5794,00;5794,00;120,00;5674,00;96;;
23/01/2020;;;;;INTERMEDIAIRS;5315,00;4113,00;218,00;3895,00;214;;
23/01/2020;;;;;AUTO;3616,00;3535,00;286,00;3249,00;177;;
23/01/2020;;;;;BUITENLAND;2856,00;2856,00;39,00;2817,00;32;;
23/01/2020;;;;;DOUANE;246,00;246,00;4,00;242,00;22;;
24/01/2020;49899,00;49808,00;9893,00;2914,00;TOTAAL;47787,00;42666,00;5906,00;36760,00;430;;
24/01/2020;;;;;PARTICULIEREN;11151,00;11136,00;1989,00;9147,00;495;;
24/01/2020;;;;;TOESLAGEN;10644,00;8633,00;2240,00;6393,00;924;;
24/01/2020;;;;;ONDERNEMINGEN;8947,00;7661,00;854,00;6807,00;406;;
24/01/2020;;;;;INTERMEDIAIRS;4869,00;3718,00;227,00;3491,00;266;;
24/01/2020;;;;;OVERIG;4798,00;4798,00;62,00;4736,00;85;;
24/01/2020;;;;;AUTO;4395,00;3737,00;442,00;3295,00;320;;
24/01/2020;;;;;BUITENLAND;2733,00;2733,00;78,00;2655,00;75;;
24/01/2020;;;;;DOUANE;250,00;250,00;14,00;236,00;42;;
27/01/2020;65159,00;65037,00;13662,00;4121,00;TOTAAL;59957,00;55635,00;9125,00;46510,00;502;;
27/01/2020;;;;;PARTICULIEREN;14446,00;13973,00;3696,00;10277,00;790;;
27/01/2020;;;;;TOESLAGEN;12921,00;11394,00;2993,00;8401,00;907;;
27/01/2020;;;;;ONDERNEMINGEN;12071,00;10368,00;1649,00;8719,00;638;;
27/01/2020;;;;;OVERIG;6098,00;6098,00;77,00;6021,00;71;;
27/01/2020;;;;;AUTO;5491,00;5491,00;101,00;5390,00;24;;
27/01/2020;;;;;INTERMEDIAIRS;4857,00;4248,00;270,00;3978,00;247;;
27/01/2020;;;;;BUITENLAND;3786,00;3776,00;330,00;3446,00;140;;
27/01/2020;;;;;DOUANE;287,00;287,00;9,00;278,00;19;;
28/01/2020;54242,00;54186,00;9685,00;3809,00;TOTAAL;53918,00;52188,00;5921,00;46267,00;345;;
28/01/2020;;;;;PARTICULIEREN;12758,00;12582,00;2084,00;10498,00;471;;
28/01/2020;;;;;ONDERNEMINGEN;11822,00;10642,00;1363,00;9279,00;463;;
28/01/2020;;;;;TOESLAGEN;10586,00;10357,00;1951,00;8406,00;614;;
28/01/2020;;;;;OVERIG;5943,00;5943,00;70,00;5873,00;85;;
28/01/2020;;;;;AUTO;4699,00;4692,00;96,00;4596,00;34;;
28/01/2020;;;;;INTERMEDIAIRS;4629,00;4492,00;192,00;4300,00;160;;
28/01/2020;;;;;BUITENLAND;3219,00;3219,00;151,00;3068,00;70;;
28/01/2020;;;;;DOUANE;262,00;261,00;14,00;247,00;30;;
29/01/2020;49484,00;49404,00;8629,00;3227,00;TOTAAL;49628,00;46809,00;5192,00;41617,00;343;;
29/01/2020;;;;;PARTICULIEREN;11591,00;11423,00;1968,00;9455,00;485;;
29/01/2020;;;;;ONDERNEMINGEN;11241,00;9752,00;1226,00;8526,00;478;;
29/01/2020;;;;;TOESLAGEN;9103,00;8955,00;1478,00;7477,00;526;;
29/01/2020;;;;;OVERIG;5441,00;5441,00;84,00;5357,00;88;;
29/01/2020;;;;;INTERMEDIAIRS;4905,00;3891,00;213,00;3678,00;228;;
29/01/2020;;;;;AUTO;4008,00;4008,00;63,00;3945,00;9;;
29/01/2020;;;;;BUITENLAND;3070,00;3070,00;151,00;2919,00;106;;
29/01/2020;;;;;DOUANE;269,00;269,00;9,00;260,00;22;;LAATSTE DATUM MET DOUANE
30/01/2020;47693,00;47562,00;7986,00;2916,00;TOTAAL;47880,00;44220,00;4588,00;39632,00;323;;
30/01/2020;;;;;ONDERNEMINGEN;10872,00;9319,00;1204,00;8115,00;493;;
30/01/2020;;;;;PARTICULIEREN;10717,00;10621,00;1540,00;9081,00;408;;
30/01/2020;;;;;TOESLAGEN;8248,00;8155,00;1279,00;6876,00;466;;
30/01/2020;;;;;INTERMEDIAIRS;5898,00;3998,00;269,00;3729,00;258;;
30/01/2020;;;;;OVERIG;5288,00;5286,00;89,00;5197,00;101;;
30/01/2020;;;;;AUTO;4072,00;4056,00;130,00;3926,00;64;;
30/01/2020;;;;;BUITENLAND;2785,00;2785,00;77,00;2708,00;52;;
31/01/2020;44359,00;44330,00;7343,00;2857,00;TOTAAL;43920,00;39573,00;4016,00;35557,00;330;;
31/01/2020;;;;;ONDERNEMINGEN;10294,00;8284,00;1189,00;7095,00;551;;
31/01/2020;;;;;PARTICULIEREN;9438,00;9438,00;1174,00;8264,00;353;;
